pid,fnm,lnm,hght,n,bx,by,bz,rt,rx,ry,rz,rv,rvx,rvy,rvz,mnv,mnvt,mnvx,mnvy,mnvz,mxv,mxvt,mxvx,mxvy,mxvz,ta1t,ta1x,ta1y,ta1z,ta2t,ta2x,ta2y,ta2z,at1t,at1x,at1y,at1z,at2t,at2x,at2y,at2z,lr1t,lr1x,lr1y,lr1z,lr2t,lr2x,lr2y,lr2z,rl1t,rl1x,rl1y,rl1z,rl2t,rl2x,rl2y,rl2z,pl,spl,plr
201935,James,Harden,77,1138,-0.12951458,0.159514174,3.354384582,0.378,0.007704175,0.01313425,8.18029876,14.42259581,-7.145353365,-0.470511582,12.5193376,9.648681018,0.305,0.324693032,0.061609524,7.379855132,19.7050796,0.116,-0.424713841,-0.061018657,4.859944558,0.081,-0.477440436,-0.0377293,4.200234704,NA,NA,NA,NA,0.284,0.34017271,0.07460242,7.174992411,NA,NA,NA,NA,0.125,-0.396781412,-0.061898513,5.036550315,NA,NA,NA,NA,0.267,0.33081881,0.07863005,6.999131777,NA,NA,NA,NA,5.186691821,4.8300832,1.073830741
203081,Damian,Lillard,74,1114,-0.19284424,-0.158115464,2.917786475,0.371,0.015376526,-0.005017535,7.653077562,14.67136797,-6.933572067,-0.053912223,12.92948994,9.858253791,0.304,0.27135278,0.024809356,6.912895972,18.73428908,0.116,-0.49422062,0.226736331,4.400952692,0.081,-0.540241891,0.152878479,3.771187426,NA,NA,NA,NA,0.292,0.276692343,0.035453585,6.794141085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,-0.368866524,0.258866861,5.075421761,NA,NA,NA,NA,5.123031516,4.742338721,1.080275328
2772,Trevor,Ariza,80,942,0.279411223,0.142605157,3.189608787,0.439,-0.108531224,0.004955384,8.556269516,14.881033,-6.69738032,0.33057661,13.28461363,12.81048358,0.372,0.205155501,0.013805547,7.687208836,16.01421323,0.238,0.040115254,0.181498527,5.767498613,0.133,-0.319730765,0.305477167,4.21847797,NA,NA,NA,NA,0.32,0.289359998,0.053704149,7.013671145,NA,NA,NA,NA,0.417,0.023761717,0.001234862,8.266944399,NA,NA,NA,NA,0.129,-0.318956335,0.305767107,4.170290126,NA,NA,NA,NA,5.758962006,5.382424563,1.069956845
202083,Wesley,Matthews,76,920,-0.66473634,0.263333171,3.188989465,0.377,0.011190835,-0.011424803,7.44604445,14.62072252,-6.612055279,0.108494158,13.03972703,7.834409908,0.294,0.23218634,0.018991279,6.604377087,18.34076463,0.111,-0.9582597,0.391565356,4.346042725,0.098,-0.965872255,0.391352876,4.10914813,NA,NA,NA,NA,0.307,0.240066283,0.008180637,6.707195547,NA,NA,NA,NA,0.367,0.072762709,-0.012034376,7.317750991,NA,NA,NA,NA,0.105,-0.96367447,0.392081848,4.236124732,NA,NA,NA,NA,4.825180624,4.319130311,1.117164864
200768,Kyle,Lowry,72,886,-0.016749533,0.26217981,2.86361847,0.395,0.005381976,0.015877559,7.853279216,13.41937436,-8.270247449,0.298627291,10.56377949,7.487149694,0.32,0.411071315,0.018008406,7.174139113,20.98311277,0.12,-0.278364932,0.60575235,4.583271492,0.077,-0.385467886,0.610378374,3.736079589,NA,NA,NA,NA,0.283,0.4584987,0.059336215,6.879859256,NA,NA,NA,NA,0.354,0.280432201,0.008819547,7.442413077,NA,NA,NA,NA,0.096,-0.361383489,0.623393933,4.088946409,NA,NA,NA,NA,5.500147109,4.99578512,1.100957503
2594,Kyle,Korver,79,885,0.058234911,0.310479085,3.37815294,0.401,-0.022529932,-0.021030478,8.250120652,13.63994481,-6.974106901,-1.462850521,11.630563,11.30275374,0.361,0.198870999,0.038488001,7.793495264,17.03938198,0.191,0.076005886,0.243415155,5.44894008,0.094,-0.208634244,0.273749979,3.954160762,NA,NA,NA,NA,0.285,0.344932616,0.149233837,6.904592952,NA,NA,NA,NA,0.077,-0.194748523,0.273072353,3.763759581,NA,NA,NA,NA,0.095,-0.208601616,0.273750051,3.966349874,NA,NA,NA,NA,5.12212052,4.883901201,1.048776441
201567,Kevin,Love,80,824,-0.774061258,0.339254956,3.516904316,0.383,-0.004966204,-0.017416188,8.234705461,14.27663183,-7.389160319,0.109260948,12.2151786,8.724711617,0.308,0.276985825,-0.022007552,7.475749231,18.5497032,0.116,-0.801471479,0.393618475,5.150718573,0.061,-1.003552844,0.450451032,4.221780831,NA,NA,NA,NA,0.304,0.277686917,-0.021269955,7.440843426,NA,NA,NA,NA,0.318,0.2693876,-0.022711276,7.563323926,0.05,-0.993164121,0.442180992,4.072403817,0.067,-1.00014999,0.451750621,4.306590691,0.297,0.275790869,-0.019213607,7.379517932,5.170533902,4.793367204,1.078685125
2747,JR,Smith,78,798,-0.657638632,-0.240109311,3.449026201,0.392,0.008415047,-0.01394366,8.407467166,12.92387813,-6.550094835,1.075445781,11.08901709,6.519690718,0.317,0.286625425,-0.077478581,7.759284389,21.30213724,0.118,-0.765025682,0.104504856,5.122070638,0.066,-0.930267964,0.008946796,4.109053316,NA,NA,NA,NA,0.306,0.290750762,-0.081882693,7.687100202,NA,NA,NA,NA,0.294,0.285203196,-0.083700472,7.6045146,NA,NA,NA,NA,0.143,-0.605504589,0.116728846,5.644016648,NA,NA,NA,NA,5.407125437,5.008084985,1.079679249
201980,Danny,Green,78,779,0.012294566,0.251852915,3.108332723,0.385,-0.031543281,-0.00183218,8.32825594,12.68770676,-6.225226106,-0.961160505,11.01365666,6.863716425,0.315,0.149323877,0.082513776,7.706821481,22.74517901,0.114,-0.520762838,0.336622194,4.756929645,0.136,-0.540527843,0.338784084,5.247347702,NA,NA,NA,NA,0.328,0.15729706,0.063351621,7.797283324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.13,-0.538910326,0.33922364,5.116879097,NA,NA,NA,NA,5.538058301,5.22626791,1.059658325
201587,Nicolas,Batum,81,750,-0.169715275,-0.036297185,3.184977744,0.48,-0.023934283,-0.033603999,8.767789023,13.48414746,-7.56637308,-0.219981803,11.159025,9.541942887,0.404,0.392718512,-0.023159847,7.983159469,16.56038768,0.199,-0.181265686,0.24021558,5.544885654,0.123,-0.487331305,0.294497172,4.357210284,NA,NA,NA,NA,0.351,0.488033476,-0.003367995,7.455549374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,-0.458458311,0.305270208,4.776662416,NA,NA,NA,NA,6.094247878,5.584714954,1.091237051
101123,Gerald,Green,78,748,0.533390132,-0.336744971,3.441981802,0.463,-0.009144849,-0.018391675,8.665204648,15.28685993,-9.130764935,-0.076922633,12.26015095,11.40510436,0.398,0.431371492,-0.013674165,7.90254083,15.7557209,0.212,0.038287518,0.076091077,5.365394514,0.139,-0.208046196,0.046219943,4.295376903,NA,NA,NA,NA,0.335,0.573812851,-3.64E-04,7.162935619,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.195,-0.050306329,0.078082238,5.098550009,NA,NA,NA,NA,5.944610282,5.260964733,1.129946803
202738,Isaiah,Thomas,69,727,1.157184941,0.078125395,2.79089331,0.501,-0.012650147,-0.024882229,8.186743949,12.38938237,-8.595582915,-0.6013796,8.902308259,8.207084216,0.451,0.347255107,1.56E-05,7.764470478,14.90215745,0.216,0.127752921,-0.03617306,4.993538815,0.178,0.066171677,-0.038693407,4.430724877,NA,NA,NA,NA,0.364,0.629813925,0.018763252,6.986771,NA,NA,NA,NA,0.19,0.073138047,-0.039482792,4.607130261,NA,NA,NA,NA,0.37,0.627978195,0.018962367,7.049432425,NA,NA,NA,NA,6.143266406,5.52216704,1.112473846
200755,JJ,Redick,75,720,0.930656925,0.703922783,2.839119209,0.41,-0.142192918,0.015637984,8.06758147,13.86700047,-6.171133028,-2.096585232,12.2398999,Inf,NA,NA,NA,NA,18.93846555,0.213,0.258238739,0.461340502,5.083118466,0.167,0.241255574,0.548446206,4.233349951,NA,NA,NA,NA,0.25,0.270355003,0.38278355,5.772009984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.713098083,5.381594593,1.061599491
201142,Kevin,Durant,82,719,-0.501814015,0.229784031,3.430690131,0.387,-0.009321836,-0.060970925,8.92180693,15.41848168,-7.980570672,0.102837617,13.19202386,7.785997264,0.316,0.350717989,-0.065613849,8.222205068,24.66274362,0.12,-0.696419448,0.509429815,5.468528026,0.073,-0.83104925,0.46431686,4.402283392,NA,NA,NA,NA,0.295,0.371563014,-0.047243302,8.05502716,NA,NA,NA,NA,0.333,0.303866247,-0.069066123,8.356702078,NA,NA,NA,NA,0.118,-0.706514144,0.509522429,5.419206906,NA,NA,NA,NA,6.024317865,5.520819747,1.091199883
201939,Stephen,Curry,75,717,-0.011412328,-0.088009446,2.942743588,0.361,-0.086062729,-0.006783201,7.436298184,15.93220182,-4.965536879,-0.484903226,15.13087463,12.84131835,0.288,-0.054261031,0.05754168,6.419503032,16.7706127,0.196,-0.446468503,0.193011253,5.074660678,0.142,-0.612524111,0.235638941,4.230310087,NA,NA,NA,NA,0.324,0.023137305,0.017633631,6.893211234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,-0.608023306,0.237471085,4.341040322,NA,NA,NA,NA,4.840457441,4.494908596,1.076875611
2037,Jamal,Crawford,77,710,0.041422553,0.322363356,3.279088141,0.395,-0.019418569,-0.009940527,8.680862105,13.22550747,-7.932697066,0.024275229,10.5823332,6.41051894,0.322,0.38667869,-0.015050502,8.069194294,22.95273976,0.119,-0.178515199,0.45918511,5.386348178,0.075,-0.323376338,0.518326781,4.442409199,NA,NA,NA,NA,0.272,0.468056577,0.01592105,7.695244259,NA,NA,NA,NA,0.324,0.380104438,-0.015077261,8.082020321,0.059,-0.300632177,0.504113646,4.162717446,0.077,-0.322861597,0.518466462,4.479702393,0.294,0.451918956,-0.006593866,7.88044498,5.781700717,5.412327547,1.06824664
202331,Paul,George,80,690,-0.47614643,-0.017225584,3.344378289,0.383,0.007322971,-0.02336369,8.401841774,14.54304702,-7.433662163,-0.541639855,12.48789453,8.89590164,0.312,0.285578276,0.058573907,7.651986925,19.96526897,0.121,-0.717016804,0.381079036,4.988496328,0.074,-0.818798727,0.279309704,4.117527308,NA,NA,NA,NA,0.307,0.286413981,0.067533426,7.607474272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.154,-0.562621749,0.406969224,5.621554639,NA,NA,NA,NA,5.539577837,5.080523324,1.090355753
203082,Terrence,Ross,78,683,-0.268191485,-0.137411913,2.97999671,0.385,-0.009605578,-0.010972423,8.249403345,14.41553032,-7.437734975,0.962836737,12.31099339,8.827673617,0.31,0.355896606,-0.074741562,7.474032346,20.67219412,0.116,-0.351420232,0.212978113,4.855462825,0.063,-0.522969102,0.169759622,3.856544123,NA,NA,NA,NA,0.275,0.393228825,-0.079658885,7.153294324,NA,NA,NA,NA,0.287,0.389178056,-0.082186002,7.267764495,NA,NA,NA,NA,0.102,-0.421647542,0.217658224,4.567706777,NA,NA,NA,NA,5.626317104,5.277262539,1.066143112
202688,Brandon,Knight,74,675,-0.738071928,0.009158505,3.053788994,0.352,0.020481252,0.004377139,7.40069708,16.00115868,-5.77670737,-1.019843476,14.88713036,9.595003605,0.283,0.114570973,0.09386399,6.594463754,15.8876327,0.105,-0.959916079,0.292556232,4.196621537,0.1,-0.96116978,0.284386966,4.11723011,NA,NA,NA,NA,0.309,0.149523105,0.055817596,6.8523975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.139,-0.879994359,0.321695591,4.717885612,NA,NA,NA,NA,4.737088519,4.412599653,1.073536893
2544,LeBron,James,81,659,-0.265121322,0.125299683,3.074948407,0.484,-0.00494145,-0.009366344,8.966728088,14.29517358,-8.220180365,1.248451608,11.62849909,7.111955372,0.399,0.436440476,-0.1419797,8.20033136,19.57039772,0.182,-0.526148991,0.385710688,5.673529036,0.125,-0.75020833,0.466194091,4.579894671,NA,NA,NA,NA,0.358,0.482350305,-0.172573422,7.890166147,NA,NA,NA,NA,0.362,0.481911595,-0.172909193,7.923379686,NA,NA,NA,NA,0.139,-0.738828877,0.473366352,4.848518521,NA,NA,NA,NA,6.541689833,5.899058934,1.108937867
101112,Channing,Frye,84,658,-0.127467679,0.032605511,3.662149653,0.445,0.002377849,-0.015215376,8.674675525,14.37499485,-7.284376073,-0.364738146,12.38730432,8.583589495,0.295,0.195537708,0.135428295,7.225873143,19.90549955,0.173,-0.754279718,0.336911184,5.586856929,0.127,-0.936649495,0.323656834,4.744881128,NA,NA,NA,NA,0.348,0.366950307,0.04784991,7.703047782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.161,-0.830312192,0.338675928,5.349211932,NA,NA,NA,NA,5.898008036,5.014435394,1.176205808
101139,CJ,Miles,78,658,-0.656885805,-0.265121532,3.40982538,0.38,-0.004545624,0.018066492,8.667224302,14.49913138,-8.038320534,-0.033683018,12.06685871,8.623795978,0.309,0.380494315,0.031106392,7.954915502,22.5435479,0.112,-0.553127803,-0.266647382,5.343206857,0.055,-0.83551812,-0.346305569,4.203914121,NA,NA,NA,NA,0.274,0.428672367,0.029824957,7.641218786,NA,NA,NA,NA,0.058,-0.834495313,-0.346665737,4.25272534,0.304,0.393209071,0.032127618,7.911772348,0.292,0.41582721,0.033246838,7.807029013,0.078,-0.781624564,-0.333352926,4.607915165,5.671733149,5.305279126,1.069073467
202689,Kemba,Walker,72,645,0.232678179,0.176584956,2.962921642,0.38,-0.035293498,-0.014768693,7.68535601,13.54527409,-6.183898817,-0.219898092,12.04929419,9.279550842,0.31,0.220654305,0.014561506,6.968255851,18.68842687,0.116,-0.148210309,0.421059831,4.462546594,0.089,-0.17026098,0.440827614,3.969907126,NA,NA,NA,NA,0.281,0.234190936,0.04289319,6.694683613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.085,-0.169570998,0.441234708,3.901428585,NA,NA,NA,NA,5.026291309,4.733900231,1.061765365
203484,Kentavious,Caldwell-Pope,77,645,-0.446310786,0.182950748,2.75995086,0.382,0.016571709,-0.026646407,8.389865076,14.11990375,-7.686892972,0.464801586,11.83500392,7.053007326,0.317,0.353159031,-0.066541867,7.804144598,25.94270401,0.117,-0.621252745,0.338973524,4.867954515,0.071,-0.77344404,0.376542133,3.770494034,NA,NA,NA,NA,0.287,0.392376302,-0.071122328,7.579676266,NA,NA,NA,NA,0.296,0.388688004,-0.072583561,7.651647985,NA,NA,NA,NA,0.078,-0.769274953,0.378255011,3.914528632,NA,NA,NA,NA,6.070880021,5.652798003,1.073960191
203504,Trey,Burke,72,644,0.269924379,0.006384331,2.69593821,0.463,-0.039368158,-0.042256924,8.266989255,13.88596545,-8.162492928,-0.165613965,11.2323781,8.101127359,0.392,0.388364051,-0.03475897,7.584073564,19.09368833,0.191,0.062519025,0.355201393,5.053748822,0.131,-0.176842508,0.420338869,4.003442049,NA,NA,NA,NA,0.323,0.52646822,0.021503702,6.938206025,NA,NA,NA,NA,0.399,0.359685091,-0.034910904,7.640943178,NA,NA,NA,NA,0.146,-0.161148758,0.430330361,4.242231621,0.272,0.457496856,0.140243277,6.353073703,6.103002948,5.579842076,1.093759082
2440,Matt,Barnes,79,638,-0.147992817,0.195240601,3.472619207,0.477,-0.039914597,-0.018977354,8.738047278,11.86794537,-8.105715068,1.024535933,8.607893864,4.932767073,0.402,0.401054611,-0.105249765,8.242674229,19.6730392,0.19,-0.207245435,0.050249498,6.0052729,0.123,-0.502211178,0.170451496,4.778800119,NA,NA,NA,NA,0.343,0.515353407,-0.149870669,7.892627169,NA,NA,NA,NA,0.334,0.511685835,-0.150634535,7.829197553,NA,NA,NA,NA,0.055,-0.364636477,0.199628251,3.683898893,NA,NA,NA,NA,5.819351139,5.270892051,1.10405432
201569,Eric,Gordon,75,624,-0.265231893,0.361982994,2.783658055,0.375,-0.001082052,-0.03049736,7.442227657,14.30643012,-6.964441517,0.058064266,12.49668459,9.262244191,0.299,0.295874693,-0.012930228,6.616818467,18.23154406,0.114,-0.545993294,0.382595309,4.246850836,0.094,-0.56019143,0.40610196,3.887112899,NA,NA,NA,NA,0.289,0.300016439,-0.005879443,6.523952997,NA,NA,NA,NA,0.369,0.039280925,-0.030697761,7.367404641,NA,NA,NA,NA,0.064,-0.530888461,0.42103842,3.413308031,NA,NA,NA,NA,5.007981239,4.682529946,1.069503302
202330,Gordon,Hayward,79,624,-0.156075114,0.136888831,3.182460562,0.382,-0.01710521,-0.002279983,7.890649968,13.57016909,-6.699118502,-0.369387729,11.79554378,8.689406136,0.312,0.226481119,0.042158904,7.188888438,19.34858203,0.12,-0.55352053,0.39805931,4.637128414,0.09,-0.589149716,0.384280006,4.075513838,NA,NA,NA,NA,0.31,0.226663611,0.044006548,7.171507871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.121,-0.551276561,0.398071122,4.65647346,NA,NA,NA,NA,5.143334943,4.712295415,1.091471245
1717,Dirk,Nowitzki,84,623,0.053968723,0.3528683,3.758678635,0.463,-0.048907532,-0.028487688,9.059160705,14.77159348,-7.589113086,0.270932605,12.67011965,7.593773753,0.299,0.406897538,0.050591603,7.391255574,18.03486119,0.11,-0.593925622,0.463381579,4.849464036,0.128,-0.618162887,0.451512619,5.169338453,NA,NA,NA,NA,0.336,0.451700504,-0.004517504,7.689757518,NA,NA,NA,NA,0.403,0.306042457,-0.036950282,8.352345604,NA,NA,NA,NA,0.094,-0.539493126,0.466661459,4.564136796,NA,NA,NA,NA,6.008095438,5.315178838,1.130365623
2207,Joe,Johnson,79,621,-0.588980294,0.051519138,3.166882075,0.385,0.021809979,-0.02207851,8.325302854,13.12773533,-6.690299069,0.356225956,11.28939486,7.967911657,0.315,0.276304198,-0.009827127,7.657127996,22.06045103,0.117,-0.694282521,0.331072441,4.933440507,0.063,-0.847939061,0.277495085,3.8781154,NA,NA,NA,NA,0.307,0.278764697,-0.003295847,7.593193291,NA,NA,NA,NA,0.359,0.168500777,-0.027223256,8.040780149,NA,NA,NA,NA,0.118,-0.68934566,0.331095639,4.95549791,NA,NA,NA,NA,5.548270906,5.194977027,1.068006822
101150,Lou,Williams,73,607,0.137072223,-1.087434923,2.88682201,0.467,-0.021522071,-0.003453259,7.990512822,15.50070199,-9.40251567,0.632935584,12.3070652,9.205844604,0.389,0.486714721,-0.096311663,7.169866175,17.06920732,0.196,-0.119983405,-0.0163331,4.824148014,0.136,-0.365841236,-0.06918805,3.888377125,NA,NA,NA,NA,0.342,0.578639411,-0.147984999,6.71546806,NA,NA,NA,NA,0.327,0.563617206,-0.150970609,6.559494726,NA,NA,NA,NA,0.172,-0.269817679,0.005542187,4.420297854,NA,NA,NA,NA,6.100545824,5.219945239,1.1686992
201583,Ryan,Anderson,81,606,-1.17254555,-0.735059702,3.27041358,0.583,0.014599799,-0.017807769,8.087410469,16.0040924,-7.242187147,0.303574236,14.2684807,-2.271653277,0.065,-1.264592915,-0.773899034,3.112519758,18.34178126,0.323,-1.06797936,0.456710856,4.532107652,0.044,-1.300330715,-0.811752194,3.159678558,0.281,-1.008382843,0.422841878,3.805224604,0.192,-0.907172386,-0.02995217,3.086304604,0.345,-1.050756561,0.45094907,4.928057153,0.041,-1.29928328,-0.812356453,3.16661128,0.529,0.186978364,0.009959734,7.403152236,0.324,-1.068197169,0.456736877,4.550445898,NA,NA,NA,NA,6.737813229,5.0127062,1.344146846
202718,Chandler,Parsons,81,605,0.098279001,0.874820133,2.854517972,0.586,-0.079165578,0.017747243,8.93977183,13.03990016,-9.313977997,-0.29302464,9.121564927,7.142707766,0.421,0.705853928,0.169036528,7.625176587,18.47841142,0.189,-0.209942179,0.915276677,4.939425284,0.124,-0.351624328,1.012827658,3.79331994,NA,NA,NA,NA,0.415,0.706838121,0.182405685,7.582307632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.105,-0.339284344,1.018239168,3.509166394,NA,NA,NA,NA,6.872399265,6.147875652,1.117849425
1938,Manu,Ginobili,78,603,0.205277412,0.204842698,3.629177597,0.438,-0.113428608,-0.010466405,7.708643932,13.5897195,-5.483482257,-0.24125798,12.43196256,10.53230435,0.314,0.248262549,0.008600091,6.29113056,11.34702699,0.254,0.234003345,-0.009820432,5.627289876,0.11,0.024530931,-0.035040131,4.216744039,NA,NA,NA,NA,0.291,0.26010228,0.007948665,6.043058192,NA,NA,NA,NA,0.157,0.063250264,-0.062112801,4.594426289,NA,NA,NA,NA,0.304,0.25656544,0.009586577,6.184739013,NA,NA,NA,NA,4.236421636,4.097557457,1.033889501
101108,Chris,Paul,73,602,-0.263763366,0.55874198,2.672509173,0.385,-0.004798828,-0.010939807,7.524717912,15.13706293,-7.628177293,-0.373099213,13.06913854,9.343935279,0.242,0.296696945,0.163295426,6.02569641,19.13247671,0.115,-0.556165727,0.674255202,4.293130403,0.075,-0.668390355,0.750886561,3.561892959,NA,NA,NA,NA,0.283,0.387954067,0.056841864,6.424157373,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.072,-0.66741335,0.751441554,3.512949095,NA,NA,NA,NA,5.404766771,4.89239508,1.104728192
201144,Mike,Conley,73,602,0.270791906,0.714740731,3.139530465,0.416,-0.093100751,0.024462919,7.054769284,14.25140127,-4.854343436,-0.36617163,13.39416688,12.36625353,0.33,0.082205305,0.065435927,5.961329596,13.80014812,0.241,-0.061207039,0.132885761,4.803427067,0.136,-0.281708908,0.300719766,3.51374002,NA,NA,NA,NA,0.335,0.08261261,0.062598166,6.023168031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.553211662,3.992242019,1.140514939
201566,Russell,Westbrook,75,596,1.419743988,0.150072176,2.937632392,0.473,-0.013457532,-0.012133329,8.764636044,12.97265118,-7.730412315,-0.031833295,10.41774403,6.694330153,0.413,0.309331811,-0.02151439,8.277738657,22.48030915,0.203,0.153595693,0.175333775,5.652705844,0.175,0.11537632,0.238903894,5.038092569,NA,NA,NA,NA,0.348,0.432115889,-0.017476167,7.758808802,NA,NA,NA,NA,0.384,0.385045054,-0.025097886,8.07483341,NA,NA,NA,NA,0.09,0.534146779,0.307129655,3.496936759,0.377,0.398486495,-0.024784889,8.019714918,6.652471298,6.002861716,1.10821665
200751,Randy,Foye,76,594,0.406333589,0.172698967,3.087771545,0.384,0.026815478,-0.025335324,8.238467372,16.01618317,-8.356379547,-0.457062117,13.65577308,10.94824761,0.307,0.534289934,0.020400447,7.300288265,18.4613516,0.12,0.281910143,0.288535479,4.756545135,0.069,0.185926749,0.277871644,3.881688363,NA,NA,NA,NA,0.256,0.665597772,0.07442463,6.715380954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.103,0.232932107,0.291857839,4.444879799,NA,NA,NA,NA,5.410390258,5.168454225,1.046810134
1718,Paul,Pierce,79,592,-0.242716723,0.087522314,3.61943948,0.467,-0.029291038,-0.028615448,7.981532722,14.32421631,-7.771533057,-0.252929842,12.03006539,7.95654418,0.316,0.23533352,0.074938452,6.630680042,13.76120887,0.19,-0.639988147,0.379998677,5.290284589,0.138,-0.836375521,0.425925533,4.610733997,NA,NA,NA,NA,0.367,0.359806217,-4.48E-04,7.050078063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.148,-0.829262246,0.429115323,4.732661784,NA,NA,NA,NA,5.137347068,4.368855223,1.175902337
203114,Khris,Middleton,79,584,-0.17716526,0.158414904,3.747372243,0.384,-0.037369017,-0.05006886,7.795055167,15.1933604,-7.615927426,-0.616454085,13.13224406,10.31946442,0.303,0.186058033,0.046068534,6.856866882,13.45704113,0.206,-0.230229164,0.267865887,5.706015071,0.126,-0.554645392,0.385104728,4.68688822,NA,NA,NA,NA,0.323,0.203267718,0.013656342,7.065143264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.133,-0.552727815,0.385994486,4.775928358,NA,NA,NA,NA,4.484314781,4.055458731,1.105747852
202681,Kyrie,Irving,74,578,0.361444026,0.02475148,2.921202846,0.472,-0.025301835,-0.029096544,8.056506416,14.54472975,-7.133443004,-0.32060666,12.67124168,8.364788159,0.394,0.320036692,0.015790406,7.25304828,17.65179099,0.201,-0.189411228,0.510165938,4.891342889,0.151,-0.339207615,0.531417902,4.079470861,NA,NA,NA,NA,0.357,0.353476944,0.065330723,6.925229332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166,-0.321579863,0.537166352,4.297691818,NA,NA,NA,NA,5.769837919,5.150127641,1.12032911
201960,DeMarre,Carroll,78,576,-0.092338001,-0.272583114,3.376120201,0.467,-0.202206927,-0.004062023,8.701432684,10.83731093,-4.748433974,0.433543144,9.731994824,Inf,NA,NA,NA,NA,16.36098161,0.256,-0.120406227,0.024595158,6.017258331,0.147,-0.396732268,0.040377521,4.446157733,NA,NA,NA,NA,0.34,0.065547418,-0.021204512,7.288155641,NA,NA,NA,NA,0.342,0.065339438,-0.021242736,7.313402613,NA,NA,NA,NA,0.186,-0.347832352,0.058057995,4.92733833,NA,NA,NA,NA,5.522735116,5.333209896,1.035536801
